PROCESS_UUID	PROCESS_NAME	FLOW_UUID	FLOW_NAME	UNIT	
1c4b5975-657e-39b9-8715-8099baf48795	cotton lint; at harvest; at farm; wet basis	18f7184a-5bab-3f9f-8e11-b121d3baecb3	cotton lint; at harvest; at farm; wet basis	kg	
6783ceaf-87a9-3bba-8f3e-57a5e15daef3	cotton lint; at harvest; at farm; wet basis	18f7184a-5bab-3f9f-8e11-b121d3baecb3	cotton lint; at harvest; at farm; wet basis	kg	
92139743-8503-32e1-bd86-5fe8c690df31	cotton lint; at harvest; at farm; wet basis	18f7184a-5bab-3f9f-8e11-b121d3baecb3	cotton lint; at harvest; at farm; wet basis	kg	
74ed46c9-691f-36d8-8099-e773a575c3be	rice; at harvest; at farm; wet basis	9f2e78a6-f992-323a-9f0f-8afd673956eb	rice residue; at harvest; at farm; wet basis	kg	
9bf27f00-f4e5-35d5-a154-8acc0cfea2d1	rice; at harvest; at farm; wet basis	9f2e78a6-f992-323a-9f0f-8afd673956eb	rice residue; at harvest; at farm; wet basis	kg	
7660bbd0-f874-31b2-9033-2d7d171be871	rice; at harvest; at farm; wet basis	9f2e78a6-f992-323a-9f0f-8afd673956eb	rice residue; at harvest; at farm; wet basis	kg	
7357b66c-2c84-319f-bbcf-356ee405331e	rice; at harvest; at farm; wet basis	9f2e78a6-f992-323a-9f0f-8afd673956eb	rice residue; at harvest; at farm; wet basis	kg	
9cfffed5-b985-34fa-83ca-5e4e2016a2a8	rice; at harvest; at farm; wet basis	9f2e78a6-f992-323a-9f0f-8afd673956eb	rice residue; at harvest; at farm; wet basis	kg	
b9c69d3d-2040-3383-86f6-5273c899d337	rice; at harvest; at farm; wet basis	9f2e78a6-f992-323a-9f0f-8afd673956eb	rice residue; at harvest; at farm; wet basis	kg	
74ed46c9-691f-36d8-8099-e773a575c3be	rice; at harvest; at farm; wet basis	308e1cb8-1352-3789-8eec-bd51d4d1e442	rice; at harvest; at farm; wet basis	kg	
9bf27f00-f4e5-35d5-a154-8acc0cfea2d1	rice; at harvest; at farm; wet basis	308e1cb8-1352-3789-8eec-bd51d4d1e442	rice; at harvest; at farm; wet basis	kg	
7660bbd0-f874-31b2-9033-2d7d171be871	rice; at harvest; at farm; wet basis	308e1cb8-1352-3789-8eec-bd51d4d1e442	rice; at harvest; at farm; wet basis	kg	
7357b66c-2c84-319f-bbcf-356ee405331e	rice; at harvest; at farm; wet basis	308e1cb8-1352-3789-8eec-bd51d4d1e442	rice; at harvest; at farm; wet basis	kg	
9cfffed5-b985-34fa-83ca-5e4e2016a2a8	rice; at harvest; at farm; wet basis	308e1cb8-1352-3789-8eec-bd51d4d1e442	rice; at harvest; at farm; wet basis	kg	
b9c69d3d-2040-3383-86f6-5273c899d337	rice; at harvest; at farm; wet basis	308e1cb8-1352-3789-8eec-bd51d4d1e442	rice; at harvest; at farm; wet basis	kg	
1b97b691-7c00-4150-9e97-df2020bfd203	beef cattle finishing; CCF operation; at auction; LW	f7afe52c-8ae2-45be-9db6-18f9465ec8d8	beef cattle; CCF operation; finishers and culls at auction; LW	kg	
2fa4907e-4632-4f6c-a371-6c974e075614	poultry meat production; for human consumption; at farm gate; live weight	cb3d82e9-6d3b-4fba-a913-7134a744e458	poultry meat; for human consumption; at farm gate; live weight	kg	
9a221d22-201e-3a1a-abf1-128d4d0fb0ce	broiler production; national average production; at farm	d3e3bccb-ee44-30e2-a755-7f7138448dc0	poultry litter; from broiler barn; at farm	kg	
e90c915f-8853-3ce9-baba-b8d939feec0d	hatching egg production; layers for broiler production; at multiplier farm	09f58cf5-f7c3-3815-810d-eea3c10acbea	poultry litter; from broiler breeder hens; at farm	kg	
0f4451df-c658-3d01-9a91-e021cc692ef3	hatching egg production; for broiler breeder production; at primary breeder farm	af76c2be-b30b-3af8-94ec-410e9d320dc7	poultry litter; from primary breeding; at primary breeder farm	kg	
be180d4a-fb5a-3249-bebc-ae1c8a333276	poultry mortality management; average mix; disposal at farm	acc77cf4-1517-303c-9921-731d56ae8fee	poultry mortality management; average mix; disposal at farm	kg	
c31f3f7d-f631-310a-9cc5-2b04c03ff60a	corn grain storage; dry processing; regional mix, at farm	ce3a46f2-6432-30e1-a4e4-eb230456392c	corn grain feed; dry processing; regional mix; at farm	kg	
97779324-2f80-3950-a8e0-4b2bd32f951f	Mixed recyclables, at collection, curbside, weight basis	34e7bdd1-21a3-375c-bbfa-7275ef4df586	Mixed recyclables, at collection, curbside, weight basis	kg	
353b477b-8319-3538-b2a4-c771e17424de	Phenol Resorcinol Formaldehyde resin, neat, 60% solids	08d86eb7-9bc9-37a5-8700-69cf45f673a8	Phenol Resorcinol Formaldehyde resin, neat, 60% solids	kg	
cd04cced-a75c-30c6-b05f-1fe6fbefb934	Phenol formaldehyde resin,  neat, 47% solids	3c2baf23-665a-3c7a-b1df-19b89be18ec1	Phenol formaldehyde resin,  neat, 47% solids	kg	
eb47caa1-9f81-3bf1-bf9b-3829f0c466d5	Glue laminated beam processing, at plant, US PNW	408daddc-bf2e-3d1b-89d9-243481a2c893	Co-products of glue laminated beam production, at plant, unspecified, US PNW	kg	
eb47caa1-9f81-3bf1-bf9b-3829f0c466d5	Glue laminated beam processing, at plant, US PNW	e644eb66-0184-3044-bcaa-7341cccf92fa	Glue laminated beam processing, at plant, US PNW	kg	
70bfc14c-0e69-36e9-918a-908cc713f7f8	Oriented strand board processsing, at plant, US SE	e5d5a1b3-7a8e-3c48-aee5-4bcc7b3dd11c	Dust and scrap, at oriented strand board production, US SE	kg	
70bfc14c-0e69-36e9-918a-908cc713f7f8	Oriented strand board processsing, at plant, US SE	d4be86b3-fd03-3fc8-ad70-3780b8ad6db5	Bark mulch, at oriented strand board production, US SE	kg	
3b8f9374-31f3-3e8b-9149-062f8f6511f0	Composite wood I-joist processing, at plant, US PNW	d775f6c4-dc65-388e-b0bd-3f090ac37d8a	Sawdust, from I-Joist processing, at plant, US PNW	kg	
3b8f9374-31f3-3e8b-9149-062f8f6511f0	Composite wood I-joist processing, at plant, US PNW	f40be501-9f1c-3158-8f6a-082cb19b8bd2	Composite wood I-joist, at plant, US PNW	kg	
7fecaec4-9fbf-3f51-98fe-0e6e19150620	Composite wood I-joist processing, at plant, US SE	f401fbac-09c5-3723-9dff-fddd2ea5c1f4	Sawdust from I-Joist processing, at plant, US SE	kg	
7fecaec4-9fbf-3f51-98fe-0e6e19150620	Composite wood I-joist processing, at plant, US SE	25c175cd-2e46-3a10-81e5-20a70cf3ec4c	Composite wood I-joist, at plant, US SE	kg	
4b4bf45b-2bfd-3e0f-bdde-bae1bd5d7c41	Pressed raw panels, hardwood, at engineered wood flooring plant, E	249e7a19-e940-32c5-9591-4cc0a06d53c6	Pressed raw panels, hardwood, at engineered wood flooring plant, E	kg	
89268f85-c58a-3224-8a61-28e8848a2797	Pressed raw panels, purchased, hardwood, at eng wood flooring plant, E	e4a5b60f-dee4-3648-b2fd-7e7131fa21b2	Pressed raw panels, purchased, hardwood, at eng wood flooring plant, E	kg	
3b1cd62b-7788-3096-8b6e-9cb6cdc359f2	Engineered flooring, hardwood, unfinished, E	2ff86a3f-6fb4-3437-939c-3c42d6d037d6	Sawdust, hardwood, dry, at engineered wood flooring plant, E	kg	
3b1cd62b-7788-3096-8b6e-9cb6cdc359f2	Engineered flooring, hardwood, unfinished, E	90317723-deb2-3db0-8b02-233704e100b7	Shavings, hardwood, dry, at engineered wood flooring plant, E	kg	
ad753af6-8f5f-39a4-bad0-0d6a53304263	Glue laminated beam processing, at plant, US SE	13b8e1fb-a6bd-3bec-98b7-2758656c16a5	Co-products of glue laminated beam production, at plant, unspecified, US SE	kg	
ad753af6-8f5f-39a4-bad0-0d6a53304263	Glue laminated beam processing, at plant, US SE	c608d7ec-afcf-3e01-a7d6-c1606ae9397d	Glue laminated beam processing, at plant, US SE	kg	
7e57a70b-5821-35c8-a8be-496bc9872632	Sawn Lumber, softwood, planed, kiln dried, at planer mill, INW	4c444fa0-abe3-30df-87be-00c0dc62bb56	Wood chips, softwood, kiln dried, at planer mill, INW	kg	
7e57a70b-5821-35c8-a8be-496bc9872632	Sawn Lumber, softwood, planed, kiln dried, at planer mill, INW	33164af6-3bdb-3d72-b808-9460ae54186f	Shavings, softwood, kiln dried, at planer mill, INW	kg	
d1207240-9af9-316b-b1a9-b54e9b4b05cf	Rough green lumber processing, at sawmill, US PNW	33e549d4-c027-3466-b02c-ab7e95936472	Bark, at rough green lumber sawmill, softwood, US PNW	kg	
5a425809-27f8-33f5-acc7-ffd017af43b6	Debarking, at plywood plant, US SE	5eb82d4e-52ed-3882-87c4-cfaeb2f54f49	Bark, at plywood plant, US SE	kg	
1cd0e864-1ec2-377a-a0dd-7b9872eba81a	Sawn lumber, softwood, planed, kiln dried, at planer, NE-NC	e943a736-09ac-3c94-86a4-7c48c40882fe	Shavings, softwood, kiln dried, NE-NC	kg	
eb664f4e-2615-3b3a-aac4-b09b91fe8f1f	Sawn lumber, hardwood, planed, kiln dried, at planer mill, NE-NC	cc70243f-dbba-39a8-8f26-6259a319d2a9	Shavings, hardwood, kiln-dried, at planer mill, NE-NC	kg	
eb664f4e-2615-3b3a-aac4-b09b91fe8f1f	Sawn lumber, hardwood, planed, kiln dried, at planer mill, NE-NC	c55aaf7f-cb1e-33df-a1ee-ae05d3e485d6	Sawdust, hardwood, kiln-dried, at planer mill, NE-NC	kg	
eb664f4e-2615-3b3a-aac4-b09b91fe8f1f	Sawn lumber, hardwood, planed, kiln dried, at planer mill, NE-NC	1eb7c8d5-434d-3403-b1dc-da06c8c0a608	Mixings, hardwood, kiln-dried, at planer mill, NE-NC	kg	
2468b04f-b9b1-364d-bfbf-8ba12178096e	Sawn lumber, hardwood, rough, green, at sawmill, NE-NC	6c82dea9-169e-30a8-bd63-640fab56f36e	Bark, hardwood, green, at sawmill, NE-NC	kg	
baaac50f-23d5-3bd1-8970-1cae058f4234	Roundwood, hardwood, green, at logyard, NE-NC	1681b02e-e02b-3f56-b6d4-64872d512411	Bark, hardwood, green, at logyard, NE-NC	kg	
2468b04f-b9b1-364d-bfbf-8ba12178096e	Sawn lumber, hardwood, rough, green, at sawmill, NE-NC	58f94ad0-b7ac-3c95-80a6-d7f8faf5bb14	Hogged fuel, hardwood, green, at sawmill, NE-NC	kg	
2468b04f-b9b1-364d-bfbf-8ba12178096e	Sawn lumber, hardwood, rough, green, at sawmill, NE-NC	6f256ff4-5121-352a-9b85-7c3a79431d7c	Sawn lumber, hardwood, rough, green, at sawmill, NE-NC	kg	
35bd31d8-b0b1-3da8-a553-df33ccd9e452	Sawn lumber, hardwood, planed, kiln dried, at planer mill, SE	2d72c700-2547-3c4d-b509-e3b3dfb1942a	Shavings, hardwood, kiln-dried, at planer mill, SE	kg	
35bd31d8-b0b1-3da8-a553-df33ccd9e452	Sawn lumber, hardwood, planed, kiln dried, at planer mill, SE	fe26fae6-a458-3a9d-8aac-bdc2748d145d	Sawdust, hardwood, kiln-dried, at planer mill, SE	kg	
ce587724-1be4-3da0-b7a2-988592c28b9a	Sawn lumber, hardwood, rough, green, at sawmill, SE	9d8c4200-5dc8-3515-9c23-31c577722fce	Hogged fuel, hardwood, green, at sawmill, SE	kg	
ce587724-1be4-3da0-b7a2-988592c28b9a	Sawn lumber, hardwood, rough, green, at sawmill, SE	0110f37f-ed9a-3108-bb4a-291f0042e6cd	Sawdust, hardwood, green, at sawmill, SE	kg	
ce587724-1be4-3da0-b7a2-988592c28b9a	Sawn lumber, hardwood, rough, green, at sawmill, SE	76dd64c9-130f-3803-bdf2-ae1445a7372d	Bark, hardwood, green, at sawmill, SE	kg	
ce587724-1be4-3da0-b7a2-988592c28b9a	Sawn lumber, hardwood, rough, green, at sawmill, SE	6170b901-641c-3088-a8c0-799f9e5f766f	Sawn lumber, hardwood, rough, green, at sawmill, SE	kg	
bbb16d92-dd0c-33c5-92c7-feca45646d83	Railroad tie, hardwood, rough, green, at sawmill, SE	a1c12aba-9009-3cc4-90a0-6dd555e434dd	Railroad tie, hardwood, rough, green, at sawmill, SE	kg	
3433e67e-014b-3b45-b2c9-5e91c2a1cc51	Debarking, at plywood plant, US PNW	70d86b67-6f57-34d8-919d-a0012087913c	Bark, at plywood plant, US PNW	kg	
ff599dd1-991f-3153-99c0-04e79a093703	Sawn lumber, softwood, rough, green, at sawmill, INW	365db03d-0a7c-3cac-8d1e-7450aca16ec0	Wood fiber, softwood, green, at sawmill, INW	kg	
ff599dd1-991f-3153-99c0-04e79a093703	Sawn lumber, softwood, rough, green, at sawmill, INW	c96075a2-7e75-364c-909d-528c1fa24845	Sawdust, softwood, green, at sawmill, INW	kg	
ff599dd1-991f-3153-99c0-04e79a093703	Sawn lumber, softwood, rough, green, at sawmill, INW	90a2da23-9185-34e1-a872-ebf1d672d726	Bark, softwood, green, at sawmill, INW	kg	
ff599dd1-991f-3153-99c0-04e79a093703	Sawn lumber, softwood, rough, green, at sawmill, INW	54928c44-3f41-3374-aa76-42453752acaa	Wood chips, softwood, green, at sawmill, INW	kg	
2a9a4868-cf47-3ac8-87a7-d6291290a664	Roundwood, softwood, green, at logyard, INW	b1e0f215-31c8-36c2-9f8a-9e45b90d0c22	Bark, softwood, green, at logyard, INW	kg	
2a9a4868-cf47-3ac8-87a7-d6291290a664	Roundwood, softwood, green, at logyard, INW	6b389668-3d89-3840-a8be-24c9f1aa1c87	Roundwood, softwood, green, at logyard, INW	kg	
ff599dd1-991f-3153-99c0-04e79a093703	Sawn lumber, softwood, rough, green, at sawmill, INW	08d65348-ea0a-3677-ac84-1ec8aed9e497	Sawn lumber, softwood, rough, green, at sawmill, INW	kg	
bbfe537d-76d5-3553-8f87-72fe52b34f7d	Sawn lumber, softwood, rough, green, at sawmill, NE-NC	9f20c997-a3d2-3f5d-ac02-bc2d23cc8994	Sawdust, softwood, green, at sawmill, NE-NC	kg	
bbfe537d-76d5-3553-8f87-72fe52b34f7d	Sawn lumber, softwood, rough, green, at sawmill, NE-NC	dc26efac-fc19-3ee8-ae18-f42efc7f9575	Bark, softwood, green, at sawmill, NE-NC	kg	
05f5c104-9b3a-3df1-82eb-b6756e226b40	Roundwood, softwood, green, at logyard, NE-NC	84313b91-c9d5-3254-9f81-a610ec9d3c1d	Bark, softwood, green, at logyard, NE-NC	kg	
bbfe537d-76d5-3553-8f87-72fe52b34f7d	Sawn lumber, softwood, rough, green, at sawmill, NE-NC	c72b1c6a-4d60-3bba-ba59-10e4758a7003	Sawn lumber, softwood, rough, green, at sawmill, NE-NC	kg	
245ddcea-0239-37ac-b4da-8eeebde7932e	Rough green lumber processing, at sawmill, US SE	d53ef486-4f8a-393b-9347-c70a58133598	Rough green lumber, at sawmill, US SE	kg	
f3b8fc97-f519-3da0-80de-72a7d5551fda	Wood Combusted, at boiler, at hardboard mill	80bd7cd8-a4ec-3dd8-888f-1f0f25d355e9	Wood ash, generated on-site, at hardboard mill	kg	
106bcee8-0d5f-30c6-ac98-fa6dab41d4d1	Wood Combusted, at boiler, at cellulosic fiberboard mill	77cbfa28-85c8-3da1-9f3f-1aa00612d97b	Wood ash, at boiler, at cellulosic fiberboard mill	kg	
d4647fd6-57bf-3557-b3fe-be8dbc0eb6da	Mixed recyclables, at collection, commercial	e47e7aa2-c798-3c84-bcd3-ce683f06dabe	Mixed recyclables, at collection, commercial	kg	
cced9535-72f6-3b3a-b3c0-ce21b98eea2b	Cellulosic fiberboard, uncoated, at plant	e7f196a6-da64-3bc6-90c3-853ff5f74b86	Molasses, at cellulosic fiberboard plant	kg	
cced9535-72f6-3b3a-b3c0-ce21b98eea2b	Cellulosic fiberboard, uncoated, at plant	b2964eb3-b95b-310f-9157-4cfe387dec9e	Pins and fines, at cellulosic fiberboard plant	kg	
106bcee8-0d5f-30c6-ac98-fa6dab41d4d1	Wood Combusted, at boiler, at cellulosic fiberboard mill	b749402e-e420-3c23-96eb-10e39d0569e3	Wood Combusted, at boiler, at cellulosic fiberboard mill	kg	
cced9535-72f6-3b3a-b3c0-ce21b98eea2b	Cellulosic fiberboard, uncoated, at plant	b16b7cc3-bf0c-33fe-b598-15ccebbe3981	Culled boards, wood fuel, at cellulosic fiberboard plant	kg	
cced9535-72f6-3b3a-b3c0-ce21b98eea2b	Cellulosic fiberboard, uncoated, at plant	bb81d0cb-06dc-3614-b69c-3d3780c2c342	Other, not specified, at cellulosic fiberboard plant	kg	
91663389-8cd1-3272-9f06-cdc87c8ce7d9	Potato, whole plant, at field	54cd924c-48cb-347e-a2d1-dbbf32c93d36	Potato, at field	kg	
cced9535-72f6-3b3a-b3c0-ce21b98eea2b	Cellulosic fiberboard, uncoated, at plant	bdc5f6f5-2bcc-39b2-8273-211b96e8258d	Cellulosic fiberboard, uncoated, at plant	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	be9e5186-3414-3d3b-9dfb-183db5b01b7a	Bag house dust, re-pulped, at hardboard plant, North America	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	186f734c-6126-3e48-9c71-8a256225e000	Bag house dust, wood fuel, at hardboard plant, North America	kg	
f3b8fc97-f519-3da0-80de-72a7d5551fda	Wood Combusted, at boiler, at hardboard mill	a7c46735-ccde-3b61-8a9a-23810a8683b9	Wood Combusted, at boiler, at hardboard mill	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	3390eff1-cd0f-3554-8226-c005bc295f84	Sander dust, wood fuel, at hardboard plant, North America	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	3dc18462-b043-3501-bcd4-d7c5063d238b	Dry sawdust, wood fuel, at hardboard plant, North America	kg	
d42c11eb-98d2-3cf5-add5-d7c65431bfa3	Potassium sulphate_alum, as K2O, Hardboard	f775ca41-3cd1-31c7-8419-96823b79360a	Potassium sulphate_alum, as K2O, Hardboard	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	f83f9e69-b2b6-3ab7-992c-2d8f5a2962ea	Other, not specified, hardboard, at hardboard plant, North America	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	a7158692-bd20-375c-92b0-a3dfd5cd7e53	Culled boards, wood fuel, at hardboard plant, North America	kg	
ca1d1dfa-fd3c-35f1-bea7-a037251deb04	Hardboard, at hardboard plant	9d6de29f-6d1d-3ca6-bbe5-26d8d2e0c6af	Hardboard, at hardboard plant	kg	
0b5a14e7-bf8f-380e-87de-af92dd61e21b	Bark, hardwood, average, at forest road,  NE-NC	b397fd68-58b2-3d2c-98ff-982509e10105	Bark, hardwood, average, at forest road, NE-NC	kg	
4a42fda8-640a-3152-9741-f64c558be34d	Roundwood, hardwood, green, at logyard, SE	a02815b0-8760-3b74-b2b6-ea070b183bbe	Bark, hardwood, green, at logyard, SE	kg	
6baa9816-6151-3af1-b230-d28bebfb5227	Roundwood, hardwood, green, at mill, SE	cbb91e4a-0a0f-3b79-9f6f-d54d716e05ea	Bark, hardwood, green, at mill, SE	kg	
e448884b-39a7-3009-9152-3d853592f6cb	Laminated veneer lumber processing, at plant, US PNW	14ad86c2-41fc-3849-80d6-e7191d5ade2f	Co-products of laminated veneer lumber production, unspecified, US PNW	kg	
e448884b-39a7-3009-9152-3d853592f6cb	Laminated veneer lumber processing, at plant, US PNW	d85e4119-ebd4-39ae-a120-802b53914bcb	Laminated veneer lumber, at plant, US PNW	kg	
424444d2-67d5-3052-a42e-dde74b5dad37	Trim and saw process, at plywood plant, US PNW	05547ccc-4429-3217-a3cc-22e944035288	Hogfuel, from trim and saw at plywood plant, US PNW	kg	
424444d2-67d5-3052-a42e-dde74b5dad37	Trim and saw process, at plywood plant, US PNW	d829daf3-de93-3662-a299-9f57864afa12	Sawdust, from trim and saw at plywood plant, US PNW	kg	
4b57d09d-8c3d-3fb6-b0b8-10a20ce8f92f	Pressed raw plywood, from lay-up, at plywood plant, US PNW	6fc4d235-3e37-32ef-9326-d46ef4000cdf	Pressed raw plywood, from lay-up, at plywood plant, US PNW	kg	
5665942b-95cc-3aa8-911f-e794905ef044	Dry veneer processing, at plywood  plant, US PNW	7df05a10-3c17-3815-b507-34d6a5ce418b	Dry veneer, sold, at plywood plant, US PNW	kg	
5665942b-95cc-3aa8-911f-e794905ef044	Dry veneer processing, at plywood  plant, US PNW	492eaafe-94d8-3132-8e63-94685ce43ebc	Dry veneer, at plywood plant, US PNW	kg	
cdc143eb-fff8-3618-85cd-bce83d96390f	Veneer, hardwood, green, at veneer mill, E	32fd72b1-79cd-3dd0-818e-5f46a8b74c57	Wood chips, hardwood, green, at veneer mill, E	kg	
4e01da4a-71e5-3d9d-93c3-0f0a230f2735	Medium density fiberboard (MDF), at MDF mill	5eead0e3-01ba-3a72-8e10-f9c865857a61	Wood waste, at MDF mill	kg	
2468b04f-b9b1-364d-bfbf-8ba12178096e	Sawn lumber, hardwood, rough, green, at sawmill, NE-NC	09158da1-b29b-33c9-9b80-baa6618ee541	Sawdust, hardwood, green, at sawmill, NE-NC	kg	
4e01da4a-71e5-3d9d-93c3-0f0a230f2735	Medium density fiberboard (MDF), at MDF mill	b1421df2-c303-3605-a1e2-07b564d6b0ca	Bark, at MDF mill	kg	
ab2ce993-cdfe-3f20-9021-3b8ccdc4b85e	Green veneer processing, at plywood plant, US PNW	add2aef4-5263-37e6-ba11-6c85b1f74fe3	Peeler core, from green veneer production at plywood plant, US PNW	kg	
ab2ce993-cdfe-3f20-9021-3b8ccdc4b85e	Green veneer processing, at plywood plant, US PNW	8ab1e57f-2bcf-320f-8eda-5b6698dfeb4f	Pulp chips, from green veneer production at plywood plant, US PNW	kg	
ab2ce993-cdfe-3f20-9021-3b8ccdc4b85e	Green veneer processing, at plywood plant, US PNW	bda477c7-0667-39e1-ba68-300bf793722b	Green veneer, sold, at plywood plant, US PNW	kg	
ab2ce993-cdfe-3f20-9021-3b8ccdc4b85e	Green veneer processing, at plywood plant, US PNW	237969e2-3249-39cb-860c-dd93873b6c96	Green veneer, at plywood plant, US PNW	kg	
277ef057-4ad9-3780-a1c0-6d78321131f6	Veneer, hardwood, dry, at veneer mill, E	6a30e246-0363-3085-b466-b3a8c7c49ae1	Clippings, hardwood, dry, at veneer mill, E	kg	
cdc143eb-fff8-3618-85cd-bce83d96390f	Veneer, hardwood, green, at veneer mill, E	a339abd8-8eaf-3163-862c-85d7eeba2868	Veneer, hardwood, green, at veneer mill, E	kg	
277ef057-4ad9-3780-a1c0-6d78321131f6	Veneer, hardwood, dry, at veneer mill, E	a8c7720c-363e-37c8-a986-6441c1c12771	Veneer, hardwood, dry, at veneer mill, E	kg	
640186a9-d4e0-39cd-9c23-95c215738edd	Roundwood, hardwood, green, at mill, E	48b0f233-7280-316f-b0b5-b2527e409446	Bark, hardwood, green, at mill, E	kg	
5e318a04-0d93-316a-9ec6-25e4ed8ea521	Dry veneer, at plywood plant, US SE	4ba5bb1f-488f-377c-8898-213890c229ec	Dry veneer, at plywood plant, US SE	kg	
65a8c07e-4e93-35e9-a159-b26192873417	Laminated veneer lumber processing, at plant, US SE	7c95c962-8b14-3328-b6b5-1cfbc2619bb0	Coproducts of laminated veneer lumber production, unspecified, US SE	kg	
65a8c07e-4e93-35e9-a159-b26192873417	Laminated veneer lumber processing, at plant, US SE	2548b131-3c39-30d6-b3c1-6af382e7786f	Laminated veneer lumber, at plant, US SE	kg	
57686507-ed6b-3e06-906e-c28a7c6fb8bc	Particleboard, average, softwood, particleboard mill	539abee9-d649-3c9b-bf09-9328c2b212c6	Wood waste, softwood, particleboard mill	kg	
245ddcea-0239-37ac-b4da-8eeebde7932e	Rough green lumber processing, at sawmill, US SE	517c973b-d234-3676-a78a-9bc9de2c178c	Sawdust, at sawmill, US SE	kg	
424444d2-67d5-3052-a42e-dde74b5dad37	Trim and saw process, at plywood plant, US PNW	9a0e33fd-0bb4-3e6b-9483-c4c57ea0d296	Panel trim, from trim and saw at plywood plant, US PNW	kg	
4b835425-fd68-337c-8e35-a4ddfb5b628a	Urea formaldehyde resin, neat, 65% solids	3c6ecea9-ce37-3aa8-829b-f2f163d33d84	Urea formaldehyde resin, neat, 65% solids	kg	
d1207240-9af9-316b-b1a9-b54e9b4b05cf	Rough green lumber processing, at sawmill, US PNW	5d464bd1-85da-3786-b794-7fee947a227e	Pulp chips, at rough green lumber production, US PNW	kg	
d1207240-9af9-316b-b1a9-b54e9b4b05cf	Rough green lumber processing, at sawmill, US PNW	36e31371-699a-3223-8587-004c5244e073	Sawdust, at rough green lumber production, US PNW	kg	
70bfc14c-0e69-36e9-918a-908cc713f7f8	Oriented strand board processsing, at plant, US SE	a44c2f1b-c466-3e65-a304-c659af42233f	Fines, at oriented strand board production, US SE	kg	
6f680c13-c0b1-39f1-9496-93c1d6e045d3	Green veneer processing, at plywood plant, US SE	51578b95-0822-3d0a-8659-22cad76e2c11	Peeler core, from green veneer production at plywood plant, US SE	kg	
6f680c13-c0b1-39f1-9496-93c1d6e045d3	Green veneer processing, at plywood plant, US SE	c65f92d9-a49e-381c-8884-e7bee2c97964	Pulp chips, from green veneer production at plywood plant, US SE	kg	
6f680c13-c0b1-39f1-9496-93c1d6e045d3	Green veneer processing, at plywood plant, US SE	4e090d10-0f0d-3329-9da7-4cc7318d4a46	Green veneer, sold, at plywood plant, US SE	kg	
6f680c13-c0b1-39f1-9496-93c1d6e045d3	Green veneer processing, at plywood plant, US SE	6390e841-8d76-3bf4-ac1f-5dd5def6ff08	Green veneer, at plywood plant, US SE	kg	
8e77036f-5c3e-37a9-b87d-d96ab62b50c8	Trim and saw process, at plywood plant, US SE	3b88d49e-521c-31ba-a99f-65f62c5faecf	Panel trim, from trim and saw, at plywood plant, US SE	kg	
8e77036f-5c3e-37a9-b87d-d96ab62b50c8	Trim and saw process, at plywood plant, US SE	cecdc861-0bd7-370b-8740-32a6931dd5ea	Hogfuel, from trim&saw, plywood plant, US SE	kg	
8758df86-1307-3ea4-a9a8-8a60d99c9780	Pressed raw plywood, from lay-up, at plywood plant, US SE	944cb519-38a9-3e77-ae37-6c6fcd199b2a	Pressed raw plywood, from lay-up, at plywood plant, US SE	kg	
8e77036f-5c3e-37a9-b87d-d96ab62b50c8	Trim and saw process, at plywood plant, US SE	5228fdd4-7890-35c1-b67a-0d203156eb02	Sawdust, from trim and saw, plywood plant, US SE	kg	
3433e67e-014b-3b45-b2c9-5e91c2a1cc51	Debarking, at plywood plant, US PNW	df5d664a-99f2-34db-b7f1-9731168b0e6e	Debarked wood, at plywood plant, US PNW	kg	
455aaab0-af29-3bcf-8316-5aed18d9b7c2	Conditioned log, at plywood plant, US PNW	361b85cc-3b28-3055-a081-62921e2ab619	Conditioned log, at plywood plant, US PNW	kg	
5a425809-27f8-33f5-acc7-ffd017af43b6	Debarking, at plywood plant, US SE	7046bd9c-c615-3e63-9369-deb266981a9d	Debarked wood, at plywood plant, US SE	kg	
8380a79d-cebe-3498-852f-6da478e8b52a	Conditioned log, at plywood plant, US SE	1c5b54b1-8ae9-3ef2-b5ee-70da0fc070ac	Conditioned log, at plywood plant, US SE	kg	
6693689e-5b52-3a89-8d2b-370235bafbed	Planed dried lumber processing, at planer mill, US SE	50df78d7-7d52-399c-96db-c5a06b2a707e	Planer shavings, at planer mill, US SE	kg	
6693689e-5b52-3a89-8d2b-370235bafbed	Planed dried lumber processing, at planer mill, US SE	4ad99af9-4302-3047-b08f-0bc8fbb5ed6c	Sawdust, at planer mill, US SE	kg	
c18e98c1-88a2-3a75-bdcd-f2a788bd74d8	Planed green lumber processing, at planer mill, US PNW	38968ec9-5a08-3782-ae4a-aaf2087299ea	Pulp chips, from green lumber, at planer mill, US PNW	kg	
